Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
Tata SampannUnpolished,3.9,150.0,2024-10-15,2024-11-14,30,Medium,1.0,0,11.85,0.0,579
Organic TattvaMoong,3.7,285.0,2022-09-24,2022-10-24,30,Low,0.0,0,14.25,0.0,410
bb RoyalOrganic,3.9,257.0,2023-12-14,2024-01-13,30,Medium,1.0,0,10.15,0.0,713
AashirvaadOrganic Urad,3.4,135.0,2023-05-29,2023-06-28,30,Low,0.0,0,12.5,0.0,25
Phalada Pure,3.9,145.0,2023-06-09,2023-07-09,30,Medium,1.0,0,10.44,0.0,433
Organic ShastraMasoor,4.3,210.0,2023-06-15,2023-07-15,30,Medium,1.0,0,11.68,0.0,406
Phalada Pure,4.3,95.0,2023-06-20,2023-07-20,30,Medium,1.0,0,10.46,0.0,433
MayurankMoong Daal,4.4,132.0,2023-09-24,2023-10-24,30,Medium,1.0,0,11.24,0.0,343
Tata SampannChana,4.3,110.0,2022-08-20,2022-09-19,30,Medium,1.0,0,10.4,0.0,556
AngurToor Dal,4.3,220.0,2023-02-19,2023-03-21,30,Medium,1.0,0,11.63,0.0,47
Phalada Pure,4.3,150.0,2024-01-29,2024-02-28,30,Medium,1.0,0,10.48,0.0,433
bb RoyalOrganic,4.0,257.0,2023-06-04,2023-07-04,30,Medium,1.0,0,11.98,0.0,713
bb RoyalMix,4.2,110.0,2022-11-30,2022-12-30,30,Medium,1.0,0,10.2,0.0,710
bb RoyalTadka,4.2,200.0,2024-04-29,2024-05-29,30,Medium,1.0,0,10.12,0.0,734
Mai RasoiMalka,4.2,153.0,2024-12-11,2025-01-10,30,Medium,1.0,0,10.11,0.0,325
RENTIOPremium Desi,4.3,1550.0,2023-02-22,2023-03-24,30,Medium,1.0,0,10.85,0.0,454
bb SUPER,4.0,140.0,2022-08-22,2022-09-21,30,Medium,1.0,0,11.93,0.0,741
Phalada Pure,4.2,140.0,2024-11-30,2024-12-30,30,Medium,1.0,0,10.17,0.0,433
Natureland OrganicsPanchrangi,4.2,165.0,2023-07-22,2023-08-21,30,Medium,1.0,0,11.26,0.0,370
Tata SampannTata,4.2,135.0,2023-07-12,2023-08-11,30,Medium,1.0,0,11.45,0.0,576
Conscious FoodWhole,4.1,125.0,2023-03-09,2023-04-08,30,Medium,1.0,0,10.83,0.0,140
Tata SampannUnpolished,4.1,169.0,2025-04-13,2025-05-13,30,Medium,1.0,104,10.54,0.0,579
Organic ShastraMasoor,4.1,245.0,2023-06-16,2023-07-16,30,Medium,1.0,0,11.02,0.0,406
Conscious FoodYellow,4.1,155.0,2024-09-14,2024-10-14,30,Medium,1.0,0,10.82,0.0,141
bb RoyalPeas/Matar,4.1,160.0,2023-06-10,2023-07-10,30,Medium,1.0,0,11.7,0.0,717
FortuneArhar/Toor Dal,4.1,300.0,2023-11-29,2023-12-29,30,Medium,1.0,0,11.82,0.0,196
bb RoyalToor,3.9,300.0,2022-08-15,2022-09-14,30,Medium,1.0,0,10.81,0.0,736
bb RoyalBengali,4.1,260.0,2025-01-18,2025-02-17,30,Medium,1.0,19,10.69,10.19,672
Phalada Pure,4.3,95.0,2023-10-09,2023-11-08,30,Medium,1.0,0,11.87,0.0,433
MayurankMoong Daal,4.4,132.0,2023-11-25,2023-12-25,30,Medium,1.0,0,11.24,0.0,343
Tata SampannChana,4.3,110.0,2023-12-25,2024-01-24,30,Medium,1.0,0,11.95,0.0,556
AngurToor Dal,4.3,220.0,2025-04-15,2025-05-15,30,Medium,1.0,106,10.39,0.0,47
Phalada Pure,4.3,150.0,2022-12-14,2023-01-13,30,Medium,1.0,0,10.84,0.0,433
bb RoyalUrad,4.0,230.0,2024-11-14,2024-12-14,30,Medium,1.0,0,10.77,0.0,739
bb RoyalMix,4.2,110.0,2023-08-28,2023-09-27,30,Medium,1.0,0,12.0,0.0,710
bb RoyalTadka,4.2,200.0,2022-11-26,2022-12-26,30,Medium,1.0,0,11.15,0.0,734
Mai RasoiMalka,4.2,153.0,2025-04-05,2025-05-05,30,Medium,1.0,96,11.61,0.0,325
RENTIOPremium Desi,4.3,1550.0,2023-03-12,2023-04-11,30,Medium,1.0,0,10.23,0.0,454
Tata SampannUnpolished,4.0,83.0,2024-01-28,2024-02-27,30,Medium,1.0,0,11.11,0.0,579
Phalada Pure,4.2,140.0,2022-10-09,2022-11-08,30,Medium,1.0,0,11.4,0.0,433
Natureland OrganicsPanchrangi,4.2,165.0,2025-01-22,2025-02-21,30,Medium,1.0,23,10.88,4.19,370
Tata SampannTata,4.2,135.0,2023-08-02,2023-09-01,30,Medium,1.0,0,10.11,0.0,576
Conscious FoodWhole,4.1,125.0,2024-02-28,2024-03-29,30,Medium,1.0,0,10.4,0.0,140
Tata SampannUnpolished,4.1,169.0,2024-04-22,2024-05-22,30,Medium,1.0,0,10.18,0.0,579
Organic ShastraMasoor,4.1,245.0,2022-12-28,2023-01-27,30,Medium,1.0,0,10.66,0.0,406
bb SUPER,4.0,27.0,2022-08-28,2022-09-27,30,Medium,1.0,0,11.76,0.0,741
Conscious FoodYellow,4.1,155.0,2023-10-20,2023-11-19,30,Medium,1.0,0,11.2,0.0,141
bb RoyalPeas/Matar,4.1,160.0,2024-10-03,2024-11-02,30,Medium,1.0,0,10.2,0.0,717
FortuneArhar/Toor Dal,4.1,300.0,2023-01-18,2023-02-17,30,Medium,1.0,0,10.59,0.0,196
bb SUPER,4.0,360.0,2025-04-16,2025-05-16,30,Medium,1.0,107,11.79,0.0,741
Dehaat Honest,4.1,180.0,2023-09-09,2023-10-09,30,Medium,1.0,0,11.01,0.0,158
Organic TattvaOrganic,4.1,140.0,2024-03-02,2024-04-01,30,Medium,1.0,0,10.86,0.0,412
MayurankMatar Daal,4.1,95.0,2025-03-18,2025-04-17,30,Medium,1.0,78,10.76,0.0,342
GopalBori -,4.0,90.0,2023-01-28,2023-02-27,30,Medium,1.0,0,10.97,0.0,223
Mai RasoiDal,4.1,115.0,2022-09-26,2022-10-26,30,Medium,1.0,0,10.39,0.0,320
AashirvaadOrganic Chana,3.8,210.0,2023-01-22,2023-02-21,30,Low,0.0,0,13.69,0.0,23
A+PLUSPulses -,4.0,155.0,2023-04-09,2023-05-09,30,Medium,1.0,0,10.69,0.0,3
A+PLUSPulses -,3.0,90.0,2024-11-06,2024-12-06,30,Low,0.0,0,12.67,0.0,3
A+PLUSMasur Dal32,3.0,90.0,2024-11-03,2024-12-03,30,Low,0.0,0,12.8,0.0,2
bb RoyalRoasted,3.8,100.0,2023-01-31,2023-03-02,30,Low,0.0,0,13.68,0.0,725
bb RoyalDal,4.0,125.0,2024-11-13,2024-12-13,30,Medium,1.0,0,11.48,0.0,684
Vijayalakshmi DeerOrid,4.0,220.0,2023-04-09,2023-05-09,30,Medium,1.0,0,11.06,0.0,612
bb SUPER,4.0,180.0,2023-05-09,2023-06-08,30,Medium,1.0,0,11.8,0.0,741
Mai RasoiGreen,4.0,95.0,2024-06-06,2024-07-06,30,Medium,1.0,0,10.74,0.0,324
AashirvaadOrganic Arhar/Tur,3.9,345.0,2024-08-03,2024-09-02,30,Medium,1.0,0,11.03,0.0,22
Mai RasoiTOOR/TUR/ARHAR,3.9,122.0,2023-03-01,2023-03-31,30,Medium,1.0,0,10.91,0.0,333
RajdhaniMasri Dal48,4.0,143.0,2025-03-14,2025-04-13,30,Medium,1.0,74,11.87,0.0,457
Organic ShastraArhar,3.9,290.0,2023-09-14,2023-10-14,30,Medium,1.0,0,10.22,0.0,405
RENTIORPROTO -,3.9,310.0,2024-10-13,2024-11-12,30,Medium,1.0,0,10.51,0.0,455
Tata SampannOrganic Moong,4.3,140.0,2025-03-15,2025-04-14,30,Medium,1.0,75,10.71,0.0,571
Dehaat Honest,4.1,180.0,2022-12-02,2023-01-01,30,Medium,1.0,0,10.01,0.0,158
Organic TattvaOrganic,4.1,140.0,2023-08-26,2023-09-25,30,Medium,1.0,0,10.96,0.0,412
MayurankMatar Daal,4.1,95.0,2023-11-07,2023-12-07,30,Medium,1.0,0,11.82,0.0,342
GopalBori -,4.0,90.0,2023-11-22,2023-12-22,30,Medium,1.0,0,10.59,0.0,223
Mai RasoiDal,4.1,115.0,2023-06-16,2023-07-16,30,Medium,1.0,0,10.02,0.0,320
Organic TattvaOrganic,4.1,310.0,2024-12-08,2025-01-07,30,Medium,1.0,0,10.19,0.0,412
A+PLUSPulses -,4.0,155.0,2022-10-19,2022-11-18,30,Medium,1.0,0,11.42,0.0,3
A+PLUSPulses -,3.0,90.0,2025-01-07,2025-02-06,30,Low,0.0,8,13.6,8.98,3
A+PLUSMasur Dal32,3.0,90.0,2023-01-20,2023-02-19,30,Low,0.0,0,14.99,0.0,2
bb PopularChana,4.0,150.0,2022-10-22,2022-11-21,30,Medium,1.0,0,10.49,0.0,645
bb RoyalDal,4.0,125.0,2024-01-26,2024-02-25,30,Medium,1.0,0,10.42,0.0,684
Vijayalakshmi DeerOrid,4.0,220.0,2024-01-28,2024-02-27,30,Medium,1.0,0,10.84,0.0,612
bb SUPER,4.0,180.0,2022-10-26,2022-11-25,30,Medium,1.0,0,10.19,0.0,741
Mai RasoiGreen,4.0,95.0,2024-11-12,2024-12-12,30,Medium,1.0,0,10.47,0.0,324
Tata SampannUnpolished,4.0,164.0,2024-02-14,2024-03-15,30,Medium,1.0,0,11.71,0.0,579
Mai RasoiTOOR/TUR/ARHAR,3.9,122.0,2024-06-08,2024-07-08,30,Medium,1.0,0,10.42,0.0,333
RajdhaniMasri Dal48,4.0,143.0,2024-08-07,2024-09-06,30,Medium,1.0,0,10.6,0.0,457
Organic ShastraArhar,3.9,290.0,2023-08-18,2023-09-17,30,Medium,1.0,0,11.01,0.0,405
RENTIORPROTO -,3.9,310.0,2022-10-18,2022-11-17,30,Medium,1.0,0,11.54,0.0,455
Tata SampannOrganic Toor,4.1,155.0,2023-12-04,2024-01-03,30,Medium,1.0,0,11.5,0.0,572
Organic IndiaMasoor,3.9,140.0,2023-07-29,2023-08-28,30,Medium,1.0,0,10.86,0.0,404
Natureland OrganicsArhar/Toor,4.0,355.0,2024-02-16,2024-03-17,30,Medium,1.0,0,11.12,0.0,367
A+PLUSPulses -,4.0,125.0,2022-08-22,2022-09-21,30,Medium,1.0,0,11.71,0.0,3
Just OrganikUrad,3.8,290.0,2023-06-21,2023-07-21,30,Low,0.0,0,14.97,0.0,267
Mai RasoiMasoor,3.8,162.0,2023-10-01,2023-10-31,30,Low,0.0,0,14.16,0.0,326
RENTIOSuper Desi,3.8,1550.0,2024-03-27,2024-04-26,30,Low,0.0,0,14.38,0.0,456
Organic TattvaArhar/,4.0,150.0,2023-10-25,2023-11-24,30,Medium,1.0,0,10.88,0.0,408
Just OrganikArhar,3.8,325.0,2024-11-26,2024-12-26,30,Low,0.0,0,14.05,0.0,266
Mai RasoiMoong,3.8,99.0,2024-01-27,2024-02-26,30,Low,0.0,0,12.95,0.0,328
Organic ShastraUrad,3.7,315.0,2022-10-03,2022-11-02,30,Low,0.0,0,14.74,0.0,407
Mai RasoiBengali,3.8,269.0,2024-10-13,2024-11-12,30,Low,0.0,0,13.65,0.0,317
bb RoyalOrganic,3.9,329.0,2025-03-30,2025-04-29,30,Medium,1.0,90,10.66,0.0,713
PulsesmanToor/Arhar Dal3.97,3.9,278.0,2023-12-06,2024-01-05,30,Medium,1.0,0,11.19,0.0,452
Sri Sri,3.5,230.0,2024-10-31,2024-11-30,30,Low,0.0,0,12.55,0.0,503
AngurToor Dal,3.7,1260.0,2024-05-19,2024-06-18,30,Low,0.0,0,14.25,0.0,47
Mai RasoiBlack,3.7,105.0,2024-02-25,2024-03-26,30,Low,0.0,0,14.11,0.0,318
Mai RasoiUrad,3.7,118.0,2023-08-27,2023-09-26,30,Low,0.0,0,12.34,0.0,334
24 Mantra,4.0,560.0,2024-07-13,2024-08-12,30,Medium,1.0,0,11.69,0.0,1
Organic IndiaMasoor,3.9,140.0,2023-01-15,2023-02-14,30,Medium,1.0,0,11.08,0.0,404
Natureland OrganicsArhar/Toor,4.0,355.0,2023-05-01,2023-05-31,30,Medium,1.0,0,10.83,0.0,367
24 Mantra,4.1,300.0,2022-09-01,2022-10-01,30,Medium,1.0,0,10.1,0.0,1
A+PLUSPulses -,4.0,125.0,2022-08-05,2022-09-04,30,Medium,1.0,0,11.42,0.0,3
Just OrganikUrad,3.8,290.0,2024-12-08,2025-01-07,30,Low,0.0,0,12.2,0.0,267
Mai RasoiMasoor,3.8,162.0,2025-01-14,2025-02-13,30,Low,0.0,15,12.33,9.99,326
RENTIOSuper Desi,3.8,1550.0,2024-09-24,2024-10-24,30,Low,0.0,0,12.56,0.0,456
Tata SampannOrganic Masoor,4.3,125.0,2025-03-02,2025-04-01,30,Medium,1.0,62,10.52,0.0,570
Just OrganikArhar,3.8,325.0,2024-05-29,2024-06-28,30,Low,0.0,0,13.82,0.0,266
Mai RasoiMoong,3.8,99.0,2022-11-24,2022-12-24,30,Low,0.0,0,13.82,0.0,328
Organic ShastraUrad,3.7,315.0,2023-09-07,2023-10-07,30,Low,0.0,0,13.3,0.0,407
Mai RasoiBengali,3.8,269.0,2024-07-01,2024-07-31,30,Low,0.0,0,13.05,0.0,317
Safe HarvestTur,4.0,278.0,2024-12-02,2025-01-01,30,Medium,1.0,0,11.71,0.0,482
PulsesmanToor/Arhar Dal3.97,3.9,278.0,2023-06-16,2023-07-16,30,Medium,1.0,0,10.42,0.0,452
Sri Sri,3.5,230.0,2024-03-02,2024-04-01,30,Low,0.0,0,12.79,0.0,503
AngurToor Dal,3.7,1260.0,2024-12-06,2025-01-05,30,Low,0.0,0,12.1,0.0,47
Mai RasoiBlack,3.7,105.0,2024-01-27,2024-02-26,30,Low,0.0,0,14.76,0.0,318
Mai RasoiUrad,3.7,118.0,2023-06-06,2023-07-06,30,Low,0.0,0,12.51,0.0,334
Tata SampannMoong,4.0,215.0,2023-02-09,2023-03-11,30,Medium,1.0,0,11.8,0.0,568
bb RoyalBengali,4.1,260.0,2023-07-01,2023-07-31,30,Medium,1.0,0,11.37,0.0,672
Sri Sri,3.6,380.0,2023-04-17,2023-05-17,30,Low,0.0,0,12.53,0.0,503
Mai RasoiChana,3.7,80.0,2024-11-28,2024-12-28,30,Low,0.0,0,14.4,0.0,319
bb PopularFried,3.8,40.0,2023-08-10,2023-09-09,30,Low,0.0,0,12.72,0.0,649
NourishUnpolished &,3.6,135.0,2023-03-05,2023-04-04,30,Low,0.0,0,12.65,0.0,387
Conscious FoodSplit,3.6,140.0,2022-09-28,2022-10-28,30,Low,0.0,0,12.87,0.0,139
Mai RasoiMasoor,3.9,141.0,2024-11-07,2024-12-07,30,Medium,1.0,0,11.87,0.0,326
Organic IndiaMasoor,3.6,150.0,2022-12-22,2023-01-21,30,Low,0.0,0,12.35,0.0,404
bb PopularToor,3.3,380.0,2022-09-12,2022-10-12,30,Low,0.0,0,14.41,0.0,664
Natureland OrganicsChana,3.3,210.0,2023-12-23,2024-01-22,30,Low,0.0,0,13.23,0.0,369
InstitutionalToor Dal,3.0,600.0,2023-09-15,2023-10-15,30,Low,0.0,0,14.62,0.0,257
bb SUPER,4.0,399.0,2023-05-02,2023-06-01,30,Medium,1.0,0,11.75,0.0,741
A+PLUSPulses -,3.7,185.0,2022-12-16,2023-01-15,30,Low,0.0,0,12.77,0.0,3
A+PLUSPulses -,3.5,70.0,2024-02-02,2024-03-03,30,Low,0.0,0,14.36,0.0,3
A+PLUSPulses -,3.2,120.0,2025-03-28,2025-04-27,30,Low,0.0,88,13.46,0.0,3
Mai RasoiSona,3.0,215.0,2024-08-25,2024-09-24,30,Low,0.0,0,12.11,0.0,332
bb RoyalDouble,4.0,80.0,2024-08-08,2024-09-07,30,Medium,1.0,0,11.17,0.0,685
Safe HarvestMung,4.0,223.0,2024-09-23,2024-10-23,30,Medium,1.0,0,10.2,0.0,477
Sri Sri,3.6,380.0,2024-02-06,2024-03-07,30,Low,0.0,0,14.1,0.0,503
Mai RasoiChana,3.7,80.0,2022-10-11,2022-11-10,30,Low,0.0,0,12.53,0.0,319
bb PopularFried,3.8,40.0,2023-06-25,2023-07-25,30,Low,0.0,0,13.21,0.0,649
NourishUnpolished &,3.6,135.0,2023-05-07,2023-06-06,30,Low,0.0,0,13.18,0.0,387
Conscious FoodSplit,3.6,140.0,2025-01-14,2025-02-13,30,Low,0.0,15,12.56,8.79,139
bb RoyalGreen,3.9,180.0,2023-01-22,2023-02-21,30,Medium,1.0,0,11.56,0.0,690
Organic IndiaMasoor,3.6,150.0,2025-02-17,2025-03-19,30,Low,0.0,49,14.05,0.0,404
bb PopularToor,3.3,380.0,2024-02-06,2024-03-07,30,Low,0.0,0,13.2,0.0,664
Natureland OrganicsChana,3.3,210.0,2022-10-16,2022-11-15,30,Low,0.0,0,12.12,0.0,369
InstitutionalToor Dal,3.0,600.0,2025-04-10,2025-05-10,30,Low,0.0,101,12.64,0.0,257
bb RoyalOrganic,3.9,249.0,2022-07-23,2022-08-22,30,Medium,1.0,0,11.08,0.0,713
A+PLUSPulses -,3.7,185.0,2023-08-25,2023-09-24,30,Low,0.0,0,12.7,0.0,3
A+PLUSPulses -,3.5,70.0,2023-05-06,2023-06-05,30,Low,0.0,0,13.01,0.0,3
A+PLUSPulses -,3.2,120.0,2024-04-15,2024-05-15,30,Low,0.0,0,12.36,0.0,3
Mai RasoiSona,3.0,215.0,2024-01-08,2024-02-07,30,Low,0.0,0,13.05,0.0,332
bb RoyalFried,4.0,189.0,2023-09-20,2023-10-20,30,Medium,1.0,0,10.95,0.0,688
AashirvaadNature's Super,4.0,140.0,2024-10-28,2024-11-27,30,Medium,1.0,0,10.03,0.0,20
MayurankTarka Mix,4.2,84.0,2024-08-09,2024-09-08,30,Medium,1.0,0,11.87,0.0,345
MayurankChana Daal,4.0,78.0,2024-09-17,2024-10-17,30,Medium,1.0,0,11.26,0.0,341
Organic TattvaUrad,4.1,325.0,2024-03-21,2024-04-20,30,Medium,1.0,0,11.58,0.0,414
bb RoyalOrganic,4.0,257.0,2023-09-27,2023-10-27,30,Medium,1.0,0,11.83,0.0,713
bb PopularUrad,3.9,111.0,2022-08-29,2022-09-28,30,Medium,1.0,0,11.0,0.0,665
bb RoyalBengali,4.1,260.0,2022-11-11,2022-12-11,30,Medium,1.0,0,11.49,0.0,672
bb RoyalUrad,4.0,230.0,2022-09-20,2022-10-20,30,Medium,1.0,0,10.51,0.0,739
Tata SampannUnpolished,4.0,83.0,2022-10-27,2022-11-26,30,Medium,1.0,0,11.03,0.0,579
bb SUPER,4.0,27.0,2023-04-29,2023-05-29,30,Medium,1.0,0,11.48,0.0,741
bb SUPER,4.0,360.0,2024-05-21,2024-06-20,30,Medium,1.0,0,10.91,0.0,741
AashirvaadOrganic Chana,3.8,210.0,2023-12-13,2024-01-12,30,Low,0.0,0,12.46,0.0,23
bb RoyalRoasted,3.8,100.0,2023-12-05,2024-01-04,30,Low,0.0,0,13.63,0.0,725
AashirvaadOrganic Arhar/Tur,3.9,345.0,2025-01-01,2025-01-31,30,Medium,1.0,2,10.64,34.26,22
Tata SampannOrganic Moong,4.3,140.0,2023-01-02,2023-02-01,30,Medium,1.0,0,10.7,0.0,571
Organic TattvaOrganic,4.1,310.0,2024-07-03,2024-08-02,30,Medium,1.0,0,10.64,0.0,412
Tata SampannUnpolished,4.0,186.0,2024-03-17,2024-04-16,30,Medium,1.0,0,11.37,0.0,579
Tata SampannUnpolished,4.0,164.0,2024-07-12,2024-08-11,30,Medium,1.0,0,11.9,0.0,579
Tata SampannOrganic Toor,4.1,155.0,2024-08-29,2024-09-28,30,Medium,1.0,0,11.71,0.0,572
Organic TattvaArhar/,4.0,150.0,2023-04-08,2023-05-08,30,Medium,1.0,0,10.19,0.0,408
bb RoyalOrganic,3.9,329.0,2025-01-06,2025-02-05,30,Medium,1.0,7,11.58,29.21,713
24 Mantra,4.0,560.0,2023-11-08,2023-12-08,30,Medium,1.0,0,11.76,0.0,1
24 Mantra,4.1,300.0,2024-05-31,2024-06-30,30,Medium,1.0,0,10.02,0.0,1
Tata SampannOrganic Masoor,4.3,125.0,2024-11-12,2024-12-12,30,Medium,1.0,0,11.15,0.0,570
Safe HarvestTur,4.0,278.0,2024-03-07,2024-04-06,30,Medium,1.0,0,10.36,0.0,482
Tata SampannGaram,4.1,85.0,2023-04-25,2023-05-25,30,Medium,1.0,0,10.4,0.0,565
Tata SampannChhole,4.2,93.0,2022-11-08,2022-12-08,30,Medium,1.0,0,11.85,0.0,557
Tata SampannTurmeric/Haldi,4.2,175.0,2023-07-23,2023-08-22,30,Medium,1.0,0,11.82,0.0,578
Tata SampannCoriander/Dhania,4.1,205.0,2023-03-23,2023-04-22,30,Medium,1.0,0,11.46,0.0,560
Tata SampannChilli/Lal,4.2,315.0,2025-03-03,2025-04-02,30,Medium,1.0,63,11.17,0.0,559
NATURE PURERice,4.2,350.0,2023-04-11,2023-05-11,30,Medium,1.0,0,10.29,0.0,357
Tata SampannChicken,4.2,97.0,2022-08-07,2022-09-06,30,Medium,1.0,0,11.54,0.0,558
bb RoyalBesan,3.9,64.0,2023-08-11,2023-09-10,30,Medium,1.0,0,11.86,0.0,673
Tata SampannFine,4.1,166.0,2022-10-10,2022-11-09,30,Medium,1.0,0,11.18,0.0,564
bb RoyalMaida452573,4.0,375.0,2023-03-09,2023-04-08,30,Medium,1.0,0,11.0,0.0,705
bb RoyalOrganic,4.0,150.0,2023-12-25,2024-01-24,30,Medium,1.0,0,10.29,0.0,713
Tata SampannDal,4.3,85.0,2022-11-30,2022-12-30,30,Medium,1.0,0,10.36,0.0,562
Vijay GoldIdli,3.9,65.0,2024-12-16,2025-01-15,30,Medium,1.0,0,10.1,0.0,609
bb RoyalOrganic,4.0,199.0,2024-10-21,2024-11-20,30,Medium,1.0,0,11.71,0.0,713
Safe HarvestWheat,4.0,60.0,2022-08-03,2022-09-02,30,Medium,1.0,0,10.37,0.0,484
bb RoyalRoasted,3.9,95.0,2023-03-27,2023-04-26,30,Medium,1.0,0,11.24,0.0,725
bb SUPER,4.0,73.0,2023-12-20,2024-01-19,30,Medium,1.0,0,11.34,0.0,741
Vijay GoldBesan,4.2,78.0,2024-06-20,2024-07-20,30,Medium,1.0,0,10.46,0.0,606
Tata SampannPav,4.2,95.0,2025-02-15,2025-03-17,30,Medium,1.0,47,11.26,0.0,574
bb SUPER,3.9,75.0,2024-03-05,2024-04-04,30,Medium,1.0,0,10.12,0.0,741
FortuneBesan/Kadale Hittu4.123521,4.1,95.0,2024-06-11,2024-07-11,30,Medium,1.0,0,11.44,0.0,198
AashirvaadDouble Roasted,4.0,82.0,2022-09-27,2022-10-27,30,Medium,1.0,0,10.54,0.0,16
bb SUPER,3.9,84.0,2023-01-07,2023-02-06,30,Medium,1.0,0,11.92,0.0,741
bb SUPER,3.7,170.0,2023-07-21,2023-08-20,30,Low,0.0,0,12.18,0.0,741
AashirvaadBansi Rava,4.0,76.0,2024-05-19,2024-06-18,30,Medium,1.0,0,11.93,0.0,13
EliteBroken Wheat,4.0,68.0,2023-03-31,2023-04-30,30,Medium,1.0,0,10.7,0.0,173
bb RoyalOrganic,3.9,149.0,2022-11-23,2022-12-23,30,Medium,1.0,0,10.52,0.0,713
Tata SampannMeat,4.2,97.0,2024-10-16,2024-11-15,30,Medium,1.0,0,10.95,0.0,567
Vijay GoldAkki,4.2,72.0,2022-11-21,2022-12-21,30,Medium,1.0,0,10.54,0.0,604
bb SUPER,4.0,76.0,2024-04-26,2024-05-26,30,Medium,1.0,0,11.4,0.0,741
Vijay GoldBombay,3.8,80.0,2023-03-07,2023-04-06,30,Low,0.0,0,12.72,0.0,607
Safe HarvestRoasted,4.0,55.0,2022-09-30,2022-10-30,30,Medium,1.0,0,10.36,0.0,480
Vijay GoldBansi,3.9,72.0,2023-04-22,2023-05-22,30,Medium,1.0,0,11.15,0.0,605
AHAARRoasted Daliya4.1184,4.1,74.0,2023-09-24,2023-10-24,30,Medium,1.0,0,10.13,0.0,6
Tata SampannPaneer,4.2,104.0,2024-11-24,2024-12-24,30,Medium,1.0,0,10.39,0.0,573
Double HorseWheat,4.1,75.0,2023-07-04,2023-08-03,30,Medium,1.0,0,11.04,0.0,168
Mai RasoiDalia4.245,4.2,96.0,2024-07-21,2024-08-20,30,Medium,1.0,0,11.19,0.0,321
MAJORSamba Broken,5.0,115.0,2023-02-15,2023-03-17,30,High,,0,8.0,0.0,298
MAJOROrdinry Broken,5.0,42.0,2023-01-14,2023-02-13,30,High,,0,8.0,0.0,297
Tata SampannCumin/Jeera,4.3,47.0,2023-12-20,2024-01-19,30,Medium,1.0,0,10.54,0.0,561
Moi SoiKorean,4.4,280.0,2024-05-21,2024-06-20,30,Medium,1.0,0,11.72,0.0,352
"fresho!Peach, White",4.5,12.0,2023-04-18,2023-05-18,30,Medium,1.0,0,11.93,0.0,744
"fresho!Peach, White",4.5,12.0,2023-10-08,2023-11-07,30,Medium,1.0,0,11.95,0.0,744
CatchJeera/Jeerige -,4.1,390.0,2023-06-17,2023-07-17,30,Medium,1.0,0,10.19,0.0,113
Tata SampannDal,4.3,85.0,2025-04-14,2025-05-14,30,Medium,1.0,105,11.2,0.0,562
bb RoyalChilli/Mirchi,4.0,120.0,2024-03-11,2024-04-10,30,Medium,1.0,0,10.11,0.0,682
bb RoyalKitchen,4.0,108.0,2024-07-23,2024-08-22,30,Medium,1.0,0,10.88,0.0,700
AashirvaadKitchen King,3.9,105.0,2025-02-01,2025-03-03,30,Medium,1.0,33,10.72,0.0,18
Tata SampannPav,4.2,95.0,2024-04-06,2024-05-06,30,Medium,1.0,0,10.31,0.0,574
bb RoyalChanna,4.1,74.0,2024-11-03,2024-12-03,30,Medium,1.0,0,11.68,0.0,680
AashirvaadChilli Powder,4.1,250.0,2024-10-28,2024-11-27,30,Medium,1.0,0,10.83,0.0,15
CatchPav Bhaji,4.2,84.0,2023-11-16,2023-12-16,30,Medium,1.0,0,11.4,0.0,116
bb RoyalOrganic,4.1,64.0,2022-11-15,2022-12-15,30,Medium,1.0,0,11.69,0.0,713
AashirvaadShahi Garam,4.1,125.0,2024-08-31,2024-09-30,30,Medium,1.0,0,10.76,0.0,30
EverestPowder -,4.2,152.0,2023-09-01,2023-10-01,30,Medium,1.0,0,10.43,0.0,190
EasternKebab Masala,4.2,110.0,2023-01-02,2023-02-01,30,Medium,1.0,0,10.87,0.0,172
MTRMasala -,4.1,30.0,2023-05-10,2023-06-09,30,Medium,1.0,0,10.6,0.0,307
Tata SampannPaneer,4.2,104.0,2024-01-02,2024-02-01,30,Medium,1.0,0,10.0,0.0,573
bb PopularFenugreek/Methi44099,4.0,620.0,2023-03-11,2023-04-10,30,Medium,1.0,0,11.46,0.0,648
bb PopularCumin/Jeera/Jeerige,4.1,440.0,2023-01-09,2023-02-08,30,Medium,1.0,0,10.1,0.0,646
ZoffFenugreek Seeds4.1233,4.1,26.0,2024-04-21,2024-05-21,30,Medium,1.0,0,11.64,0.0,632
AashirvaadKashmiri Mirch,4.1,140.0,2022-09-17,2022-10-17,30,Medium,1.0,0,11.89,0.0,17
bb RoyalPaneer,4.1,80.0,2023-04-13,2023-05-13,30,Medium,1.0,0,10.22,0.0,714
bb RoyalMagic,3.5,80.0,2024-01-12,2024-02-11,30,Low,0.0,0,12.84,0.0,704
Tata SampannCoriander/Dhania,4.1,205.0,2023-01-31,2023-03-02,30,Medium,1.0,0,10.53,0.0,560
AachiMasala -,4.2,34.0,2022-10-26,2022-11-25,30,Medium,1.0,0,10.34,0.0,9
ZoffIndian Bay,4.2,30.0,2023-06-01,2023-07-01,30,Medium,1.0,0,10.06,0.0,634
